URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
31063.6,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,13,10,0.1304347769376184,0.10502283057067201,25.941176470588236,0.6505747126436782,10.636700473292766,25.941176470588236,0.6505747126436782,260,288,0,5.1563218390804595
31525.4,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,2,6,-0.4999999375000079,0.054794520172640276,20.692307692307693,0.8132295719844358,8.602214905716853,20.692307692307693,0.8132295719844358,154,213,6,5.547892720306513
31987.2,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,19,11,0.26666665777777804,0.012401818928316734,14.55241935483871,0.619430693069307,6.068740019163207,14.55241935483871,0.619430693069307,2334,1648,0,4.940532544378698
32449.0,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,32,42,-0.1351351333089847,0.08726415084049038,21.06024096385542,0.6471277842907386,8.682947499258464,21.06024096385542,0.6471277842907386,964,1102,19,4.976905311778291
32910.8,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,27,55,-0.34146341046995843,0.10406091357352676,24.107142857142858,0.8984615384615384,10.002241758241759,24.107142857142858,0.8984615384615384,842,1113,0,5.548929663608563
33372.6,https://insights.blackcoffer.com/human-rights-outlook/,0,1,-0.9999990000010001,0.035714284438775556,16.0,0.6451612903225806,6.658064516129032,16.0,0.6451612903225806,31,36,0,4.59375
33834.4,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,21,4,0.679999972800001,0.06613756596259904,24.875,0.5136986301369864,10.155479452054795,24.875,0.5136986301369864,449,368,2,4.670542635658915
34296.2,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,29,23,0.11538461316568052,0.08455284539097098,15.858695652173912,0.6168289290681502,6.590209832496825,15.858695652173912,0.6168289290681502,789,855,8,4.822436338609773
34758.0,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,38,14,0.4615384526627221,0.06242496991305526,19.75581395348837,0.6382316313823163,8.157618233948275,19.75581395348837,0.6382316313823163,1007,1039,9,4.858669833729216
35219.8,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,25,25,0.0,0.10822510799085475,22.976190476190474,0.6260593220338984,9.44089991928975,22.976190476190474,0.6260593220338984,563,624,8,5.056485355648536
35681.6,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,12,29,-0.4146341362284357,0.06570512809983152,21.686274509803923,0.7985280588776449,8.993921027472627,21.686274509803923,0.7985280588776449,669,811,2,5.247026532479414
36143.4,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,10,29,-0.4871794746877058,0.1349480964188647,18.966666666666665,0.7148014440433214,7.872587244283995,18.966666666666665,0.7148014440433214,332,402,0,5.084955752212389
36605.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,30,41,-0.15492957528268203,0.14884695985566676,17.616666666666667,0.539272030651341,7.262375478927203,17.616666666666667,0.539272030651341,571,579,52,4.737440758293839
37067.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,19,26,-0.1555555520987655,0.09018036054072072,29.62162162162162,0.6869806094182825,12.123440892415962,29.62162162162162,0.6869806094182825,622,735,24,4.972477064220183
37528.8,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,15,31,-0.34782607939508525,0.06469760891041124,18.677966101694917,0.961839530332681,7.85592225281104,18.677966101694917,0.961839530332681,729,997,4,5.505174035747883
37990.6,https://insights.blackcoffer.com/travel-and-tourism-outlook/,0,3,-0.9999996666667778,0.05882352825836219,18.166666666666668,0.5,7.466666666666668,18.166666666666668,0.5,59,49,0,4.429906542056075
38452.4,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,24,41,-0.261538457514793,0.11524822674601379,19.362068965517242,0.579870729455217,7.976775877988984,19.362068965517242,0.579870729455217,645,606,22,4.7348963029756534
38914.2,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,3,15,-0.6666666296296316,0.07929515383570417,16.043478260869566,0.7146892655367232,6.7032670105625165,16.043478260869566,0.7146892655367232,226,223,8,5.158333333333333
39376.0,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,24,49,-0.3424657487333459,0.13105924572520783,21.958333333333332,0.777992277992278,9.094530244530246,21.958333333333332,0.777992277992278,629,781,4,5.239463601532567
39837.8,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,22,34,-0.21428571045918376,0.12444444416790124,28.128205128205128,0.47776726584673607,11.442388957620746,28.128205128205128,0.47776726584673607,536,494,10,4.656771799628943
40299.6,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,0,0,0.0,0.0,25.6,0.59375,10.477500000000001,25.6,0.59375,86,81,0,5.390625
40761.4,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,11,3,0.5714285306122479,0.050909090723966946,18.1,0.4738878143133462,7.42955512572534,18.1,0.4738878143133462,328,294,3,4.7958412098298675
41223.2,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,27,49,-0.2894736804016621,0.16344085986356804,28.258064516129032,0.7579693034238488,11.606413527821154,28.258064516129032,0.7579693034238488,507,615,4,5.183179723502304
41685.0,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,24,21,0.06666666518518523,0.16423357604294314,22.93548387096774,0.3242074927953891,9.303876545505252,22.93548387096774,0.3242074927953891,353,240,69,4.222535211267606
42146.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,6,36,-0.714285697278912,0.07253885997834394,20.52,0.7618567103935419,8.512742684157416,20.52,0.7618567103935419,623,691,0,5.265426052889324
42608.6,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,10,19,-0.3103448168846615,0.0953947365283068,20.9,0.8293075684380032,8.691723027375202,20.9,0.8293075684380032,355,430,0,5.421052631578948
43070.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,21,47,-0.3823529355536333,0.12186379906476022,20.176470588235293,0.7362086258776329,8.365071685645171,20.176470588235293,0.7362086258776329,625,710,2,5.2784313725490195
43532.2,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,13,12,0.03999999840000006,0.09398496205268811,25.90909090909091,0.6963636363636364,10.642181818181818,25.90909090909091,0.6963636363636364,339,378,10,4.926056338028169
43994.0,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,0,0,0.0,0.0,24.0,2.0714285714285716,10.42857142857143,24.0,2.0714285714285716,22,26,0,5.043478260869565
44455.8,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,17,38,-0.3818181748760332,0.06179775273955309,21.333333333333332,0.7659430122116689,8.839710538218,21.333333333333332,0.7659430122116689,961,1041,3,5.1063545150501675
44917.6,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,21,25,-0.08695651984877131,0.12466124627463077,35.08,0.2962962962962963,14.150518518518519,35.08,0.2962962962962963,485,281,74,4.250572082379863
45379.4,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,27,55,-0.34146341046995843,0.0964705881217993,24.71875,0.7296946068875894,10.179377842755038,24.71875,0.7296946068875894,940,1082,12,5.257751937984496
45841.2,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,6,21,-0.5555555349794246,0.1656441707629192,19.25,0.6486486486486487,7.95945945945946,19.25,0.6486486486486487,177,217,3,5.096989966555184
46303.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,2,9,-0.636363578512402,0.09166666590277779,16.75,0.8958333333333334,7.058333333333334,16.75,0.8958333333333334,125,163,2,5.38659793814433
46764.8,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,29,72,-0.42574257004215277,0.0999999999009901,22.63157894736842,0.7414311485267588,9.349204038358073,22.63157894736842,0.7414311485267588,1086,1167,1,5.2214285714285715
47226.6,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,30,60,-0.3333333296296297,0.14634146317668054,25.1875,0.3819444444444444,10.227777777777778,25.1875,0.3819444444444444,811,639,52,4.418373680943513
47688.4,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,29,63,-0.36956521337429116,0.10233592869595559,18.03191489361702,0.62625,7.463265957446808,18.03191489361702,0.62625,1019,987,15,4.8763505402160865
48150.2,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,28,71,-0.43434342995612696,0.1304347824368448,24.158730158730158,0.623394185260311,9.912849737596188,24.158730158730158,0.623394185260311,880,936,8,5.085333333333334
48612.0,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,10,17,-0.2592592496570648,0.12735848996529014,28.4,0.7241379310344828,11.649655172413794,28.4,0.7241379310344828,244,277,6,5.116788321167883
49073.8,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,17,9,0.30769229585798863,0.07046070441609566,29.23076923076923,0.8075370121130552,12.015322497152916,29.23076923076923,0.8075370121130552,421,615,2,5.143426294820717
49535.6,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,14,23,-0.24324323666910172,0.08333333314564564,26.9375,0.6127864897466827,11.020114595898674,26.9375,0.6127864897466827,492,520,4,4.981109799291618
49997.4,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,20,66,-0.5348837147106545,0.16475095753879127,19.9375,0.7744034707158352,8.284761388286334,19.9375,0.7744034707158352,575,724,2,5.214893617021277
50459.2,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,6,15,-0.4285714081632663,0.14999999892857144,19.8,0.7224199288256228,8.20896797153025,19.8,0.7224199288256228,164,197,4,4.958188153310105
50921.0,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,2,3,-0.199999960000008,0.03759398467974448,19.583333333333332,0.8377192982456141,8.168421052631578,19.583333333333332,0.8377192982456141,148,186,1,5.336206896551724
51382.8,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,16,46,-0.4838709599375652,0.0820105819021024,27.647058823529413,0.8227206946454414,11.387911807269942,27.647058823529413,0.8227206946454414,866,1067,4,5.317142857142857
51844.6,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,43,9,0.6538461412721897,0.10483870946605099,23.46153846153846,0.7681818181818182,9.691888111888112,23.46153846153846,0.7681818181818182,556,741,0,5.280044101433297
52306.4,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,10,7,0.17647057785467188,0.05483870950052029,25.869565217391305,0.5778985507246377,10.578985507246378,25.869565217391305,0.5778985507246377,343,282,3,4.753496503496503
52768.2,https://insights.blackcoffer.com/continued-demand-for-sustainability/,7,9,-0.12499999218750048,0.09580838265983005,31.666666666666668,1.0634328358208955,13.092039800995025,31.666666666666668,1.0634328358208955,171,267,0,5.763837638376383
